Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
2.19,13.38,10.82,6.41,10.35,0,56288772,1079,216,299,not valid frame,1,23341,1454
2.2,10.52,12.89,6.35,10.99,0,56288772,1077,0,299,not valid frame,1,23341,1452
2.22,11.02,11.03,6.11,12.61,0,56288772,1077,214,299,not valid frame,1,23341,1452
2.23,10.72,10.62,6.15,11.19,0,56288772,1073,212,299,not valid frame,1,23341,1444
2.24,10.65,10.72,6.22,10.62,0,56288772,1123,0,299,not valid frame,1,23341,1512
2.25,10.67,10.62,6.06,10.76,0,56288772,1068,210,299,not valid frame,1,23341,1442
2.26,14.46,10.68,6.35,10.49,0,56288772,1064,211,299,not valid frame,1,23341,1439
2.27,10.65,14.49,6.18,10.84,0,56288772,1117,212,299,not valid frame,1,23341,1505
2.28,12.42,10.64,6.07,14.41,0,56288772,1099,0,299,not valid frame,1,23341,1487
2.3,10.85,12.52,6.15,10.71,0,56288772,1067,0,299,not valid frame,1,23341,1439
2.31,10.83,10.83,6.42,12.43,0,56288772,1067,0,299,not valid frame,1,23341,1435
2.32,10.67,10.73,6.29,10.98,0,56288772,1127,0,299,not valid frame,1,23341,1515
2.33,10.81,10.67,6.59,10.79,0,56288772,1120,225,299,not valid frame,1,23341,1507
2.34,10.8,10.87,6.31,10.51,0,56288772,1205,232,299,not valid frame,1,23341,2799248
2.35,10.89,10.89,6.38,10.89,0,56288772,1109,0,299,not valid frame,1,23341,2799760
2.36,10.61,10.65,6.6,11.06,0,56288772,1128,245,299,not valid frame,1,23341,2800848
2.37,10.63,10.69,6.49,10.6,0,56288772,1255,0,299,not valid frame,1,23341,2806608
2.38,10.6,10.58,6.52,10.69,0,56288772,1167,256,299,not valid frame,1,23341,1546
2.39,10.62,10.54,6.7,10.51,0,56288772,1230,265,299,not valid frame,1,23341,1628
2.4,10.54,10.61,6.6,10.32,0,56288772,1263,0,299,not valid frame,1,23341,1667
2.41,10.44,10.5,6.67,11.01,0,56288772,1287,0,299,not valid frame,1,23341,2807152
2.42,10.67,10.43,6.82,10.44,0,56288772,1322,0,299,not valid frame,1,23341,2810832
2.44,10.65,10.74,6.71,10.43,0,56288772,1295,285,299,not valid frame,1,23341,2815536
2.45,10.66,10.64,6.62,10.79,0,56288772,1305,291,299,not valid frame,1,23341,2818192
2.46,10.68,10.7,6.69,10.62,0,56288772,1370,290,299,not valid frame,1,23341,1791
2.47,10.63,10.7,6.71,10.71,0,56288772,1304,0,299,not valid frame,1,23341,1696
2.48,10.58,10.54,6.72,10.41,0,56288772,1299,291,299,not valid frame,1,23341,1691
2.49,10.65,10.67,6.61,10.8,0,56288772,1309,284,299,not valid frame,1,23341,1718
2.5,11.02,11.06,7.05,10.46,0,56288772,1326,0,299,not valid frame,1,23341,1732
2.51,10.57,10.49,6.71,11.25,0,56288772,1261,281,299,not valid frame,1,23341,2818704
2.52,12.35,11.29,6.81,10.44,0,56288772,1373,281,299,not valid frame,1,23341,1810
2.53,10.46,11.66,6.58,11.38,0,56288772,1373,0,299,not valid frame,1,23341,1810
2.54,10.53,10.44,6.72,11.54,0,56288484,1231,0,299,not valid frame,1,23341,1620
2.55,10.51,10.57,6.5,10.52,0,56288484,1335,0,299,not valid frame,1,23341,1744
2.56,10.57,10.51,6.4,10.55,0,56288484,1213,0,299,not valid frame,1,23341,1613
2.57,10.5,10.52,6.5,10.62,0,56288484,1256,0,299,not valid frame,1,23341,1666
2.59,11.07,11.05,6.68,10.35,0,56288484,1211,273,299,not valid frame,1,23341,1604
2.6,10.71,10.8,6.54,11,0,56288484,1196,0,299,not valid frame,1,23341,1594
2.61,10.52,10.47,6.51,10.76,0,56288484,1168,264,299,not valid frame,1,23341,1556
2.62,10.53,10.44,6.61,10.65,0,56288484,1158,258,299,not valid frame,1,23341,1548
2.63,10.71,10.83,6.42,10.37,0,56288484,1140,0,299,not valid frame,1,23341,1523
2.64,10.26,10.39,6.34,10.79,0,56288484,1140,254,299,not valid frame,1,23341,1523
2.65,10.57,10.34,6.24,10.08,0,56288484,1170,0,299,not valid frame,1,23341,1572
2.66,10.86,10.57,6.45,10.66,0,56288484,1130,0,299,not valid frame,1,23341,1523
2.67,10.45,10.73,6.36,10.74,0,56288484,1164,0,299,not valid frame,1,23341,1575
2.68,10.69,10.68,6.26,10.73,0,56288484,1125,242,299,not valid frame,1,23341,1518
2.69,10.51,10.51,6.52,10.51,0,56288484,1111,244,299,not valid frame,1,23341,1505
2.7,10.42,10.52,6.61,10.47,0,56288484,1159,242,299,not valid frame,1,23341,1562
2.71,10.48,10.47,6.36,10.3,0,56288484,1204,0,299,not valid frame,1,23341,1624
2.72,10.44,10.38,6.48,10.51,0,56288484,1160,239,299,not valid frame,1,23341,1571
2.73,10.52,10.55,6.26,10.35,0,56288484,1188,236,299,not valid frame,1,23341,1605
2.74,10.32,10.35,6.21,10.78,0,56288484,1099,0,299,not valid frame,1,23341,1485
2.75,10.72,10.6,6.27,10.36,0,56288484,1093,0,299,not valid frame,1,23341,1483
2.77,10.38,10.41,6.49,10.4,0,56288484,1134,0,299,not valid frame,1,23341,1541
2.78,10.47,10.49,6.36,10.4,0,56288484,1196,239,299,not valid frame,1,23341,1615
2.79,10.29,10.34,6.5,10.73,0,56288484,1102,241,299,not valid frame,1,23341,1489
2.8,10.46,10.45,6.29,10.38,0,56288484,1195,0,299,not valid frame,1,23341,1611
2.81,10.26,10.28,6.34,10.44,0,56288484,1152,0,299,not valid frame,1,23341,1552
2.82,10.59,10.59,6.31,10.24,0,56288484,1208,246,299,not valid frame,1,23341,1625
2.83,10.36,10.42,6.29,10.57,0,56288484,1119,0,299,not valid frame,1,23341,1510
2.84,10.59,10.36,6.39,10.37,0,56288484,1119,0,299,not valid frame,1,23341,1514
2.85,10.38,10.6,6.51,10.43,0,56288436,1201,0,299,not valid frame,1,23341,1620
2.86,11.13,10.46,6.28,10.55,0,56288388,1196,243,299,not valid frame,1,23341,1604
2.87,10.41,11.13,6.13,10.51,0,56288340,1122,0,299,not valid frame,1,23341,1510
2.88,10.19,10.27,6.38,10.84,0,56288292,1115,240,299,not valid frame,1,23341,1504
2.89,10.43,10.26,6.43,10.63,0,56288244,1152,240,299,not valid frame,1,23341,1545
2.9,10.26,10.42,6.53,10.12,0,56288244,1174,238,299,not valid frame,1,23341,1577
2.91,10.15,10.21,6.4,10.47,0,56288244,1174,0,299,not valid frame,1,23341,1577
2.92,10.82,10.19,6.34,10.25,0,56288244,1149,0,299,not valid frame,1,23341,1546
2.93,10.51,11,6.17,10.17,0,56288244,1153,0,299,not valid frame,1,23341,1552
2.94,10.35,10.39,5.9,12.74,0,56288244,1122,232,299,not valid frame,1,23341,1522
2.95,13.13,10.26,6.27,8.7,0,56288244,1035,0,299,not valid frame,1,23341,1421
2.97,10.82,13.71,8.11,10.9,0,56288244,1122,0,299,not valid frame,1,23341,1541
2.98,10.27,10.24,6.03,12.92,0,56288244,1035,218,299,not valid frame,1,23341,1425
2.99,10.69,10.62,5.72,9.96,0,56288244,909,0,299,not valid frame,1,23341,1289
3,10.24,10.35,6.16,10.85,0,56288244,936,0,299,not valid frame,1,23341,1333
3.01,10.4,10.33,5.77,10.38,0,56288244,894,215,299,not valid frame,1,23341,1280
3.02,10.49,10.36,5.83,10.28,0,56288244,948,0,299,not valid frame,1,23341,1323
3.03,10.62,10.54,5.81,10.35,0,56288244,961,218,299,not valid frame,1,23341,1344
3.04,10.11,10.49,6.07,10.59,0,56288244,961,214,299,not valid frame,1,23341,1344
3.05,10.42,10.18,5.93,10.47,0,56288244,975,214,299,not valid frame,1,23341,1356
3.06,10.38,10.34,6.01,10.01,0,56288244,969,0,299,not valid frame,1,23341,1343
3.07,10.45,10.4,5.99,10.64,0,56288244,1006,214,299,not valid frame,1,23341,1401
3.08,10.36,10.38,5.94,10.34,0,56288244,1004,214,299,not valid frame,1,23341,1391
3.09,10.15,10.27,6.01,10.34,0,56288244,967,214,299,not valid frame,1,23341,1339
