Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
16640,72,98,5756.488,1477,945,239,59.5,20.3125,6.250002,46.875,7.812502,18.75,23.4375,23.4375,3.125002,17.1875,4.687502,23.4375,3.125002,14.0625,3.125002,1.562502,17.1875,14.64844,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5150,68.6,16.609
16951,71,99,5901.051,1476,945,241,59.5,18.75,6.250002,34.375,3.125002,20.3125,7.812502,20.3125,1.562502,18.75,1.562502,18.75,3.125002,20.3125,3.125002,1.562502,21.875,12.59766,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5144,68.5,15.245
17260,71,99,5901.051,1476,945,241,59.5,18.75,6.250002,34.375,3.125002,20.3125,7.812502,20.3125,1.562502,18.75,1.562502,18.75,3.125002,20.3125,3.125002,1.562502,21.875,12.59766,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5144,68.5,15.245
17568,71,99,5901.051,1476,945,241,59.5,18.75,6.250002,34.375,3.125002,20.3125,7.812502,20.3125,1.562502,18.75,1.562502,18.75,3.125002,20.3125,3.125002,1.562502,21.875,12.59766,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5144,68.5,15.245
17877,71,99,5900.051,1468,945,240,59.5,31.25,3.125002,43.75,1.562502,40.625,1.562502,28.125,1.562502,34.375,3.125002,35.9375,2.235174E-06,34.375,6.250002,3.125002,39.0625,19.23828,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5138,64.5,15.902
18186,71,99,5900.051,1468,945,240,59.5,31.25,3.125002,43.75,1.562502,40.625,1.562502,28.125,1.562502,34.375,3.125002,35.9375,2.235174E-06,34.375,6.250002,3.125002,39.0625,19.23828,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5138,64.5,15.902
18495,71,99,5900.051,1468,945,240,59.5,31.25,3.125002,43.75,1.562502,40.625,1.562502,28.125,1.562502,34.375,3.125002,35.9375,2.235174E-06,34.375,6.250002,3.125002,39.0625,19.23828,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5138,64.5,15.902
18804,72,99,5900.051,1473,945,239,59.5,18.75,3.125002,34.375,3.125002,17.1875,3.125002,20.3125,4.687502,17.1875,6.250002,20.3125,2.235174E-06,10.9375,3.125002,7.812502,7.812502,11.13281,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,62.6,16.317
19115,72,99,5900.051,1473,945,239,59.5,18.75,3.125002,34.375,3.125002,17.1875,3.125002,20.3125,4.687502,17.1875,6.250002,20.3125,2.235174E-06,10.9375,3.125002,7.812502,7.812502,11.13281,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,62.6,16.317
19426,72,99,5900.051,1473,945,239,59.5,18.75,3.125002,34.375,3.125002,17.1875,3.125002,20.3125,4.687502,17.1875,6.250002,20.3125,2.235174E-06,10.9375,3.125002,7.812502,7.812502,11.13281,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,62.6,16.317
19738,71,99,5900.051,1475,945,239,59.25,17.1875,0,20.3125,1.562502,9.375002,0,9.375002,2.235174E-06,14.0625,1.562502,12.5,2.235174E-06,7.812502,4.687502,6.250002,7.812502,7.031251,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5136,61.5,16.596
20046,71,99,5900.051,1475,945,239,59.25,17.1875,0,20.3125,1.562502,9.375002,0,9.375002,2.235174E-06,14.0625,1.562502,12.5,2.235174E-06,7.812502,4.687502,6.250002,7.812502,7.031251,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5136,61.5,16.596
