Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.67,9.66,2.76,9.58,0,,,,,,,,
50,10.02,10.02,2.97,10.05,0,,,,,,,,
75,10.47,10.47,3.32,10.57,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1.53,8.49,8.43,2.27,8.31,0,363,68,0,201,not valid frame,not valid frame,185078,199443
1.53,8.73,8.58,2.25,8.29,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.54,8.53,8.59,2.28,8.48,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.55,8.45,8.58,2.28,8.94,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.56,8.54,8.54,2.28,8.5,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.57,8.55,8.5,2.26,8.37,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.58,8.43,8.57,2.28,8.45,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.58,9.65,8.41,2.36,8.66,0,360,68,45,201,not valid frame,not valid frame,185078,199409
1.59,8.61,9.72,2.32,8.49,0,360,68,0,201,not valid frame,not valid frame,185078,199407
1.6,8.39,8.49,2.32,9.71,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.61,8.62,8.41,2.19,8.93,0,363,68,0,201,not valid frame,not valid frame,185078,199443
1.62,8.99,8.81,2.24,7.91,0,364,68,0,201,not valid frame,not valid frame,185078,199455
1.63,8.86,8.99,2.27,9.14,0,363,68,0,201,not valid frame,not valid frame,185078,199443
1.64,9.08,8.75,2.3,8.59,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.65,8.49,9,2.23,9.32,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.66,8.57,8.64,2.28,8.4,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.66,8.4,8.41,2.26,8.7,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.67,8.44,8.47,2.35,8.53,0,363,68,44,201,not valid frame,not valid frame,185078,199443
1.68,9.06,8.33,2.25,8.59,0,363,66,44,201,not valid frame,not valid frame,184750,199139
1.69,8.74,9.25,2.3,8.15,0,363,66,0,201,not valid frame,not valid frame,184750,199139
1.7,8.81,8.59,2.22,9.1,0,361,66,43,201,not valid frame,not valid frame,184750,199115
1.71,8.69,8.83,2.24,8.75,0,359,64,0,201,not valid frame,not valid frame,181798,196163
1.72,8.77,8.73,2.2,8.89,0,354,64,42,201,not valid frame,not valid frame,181798,196103
1.72,9,8.96,2.29,8.7,0,354,64,0,201,not valid frame,not valid frame,181798,196103
1.73,8.5,8.76,2.29,8.65,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.74,8.83,8.49,2.29,8.98,0,352,63,0,201,not valid frame,not valid frame,181798,196087
1.75,8.92,8.88,2.25,8.6,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.76,8.64,8.98,2.29,8.86,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.77,9,8.71,2.27,8.99,0,356,63,42,201,not valid frame,not valid frame,181798,196135
1.78,8.33,8.72,2.35,8.55,0,356,63,42,201,not valid frame,not valid frame,181798,196135
1.79,8.52,8.52,2.23,8.96,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.79,8.44,8.44,2.22,8.73,0,355,63,42,201,not valid frame,not valid frame,181798,196123
1.8,8.33,8.33,2.18,8.13,0,352,63,42,201,not valid frame,not valid frame,181798,196087
1.81,8.67,8.24,2.22,8.95,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.82,8.41,8.79,2.21,7.56,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.83,8.33,8.3,2.18,9.23,0,354,63,0,201,not valid frame,not valid frame,181798,196111
1.84,8.33,8.34,2.26,7.97,0,353,63,0,201,not valid frame,not valid frame,181798,196099
1.85,8.47,8.35,2.27,8.91,0,354,63,0,201,not valid frame,not valid frame,181798,196111
1.85,8.51,8.46,2.23,7.91,0,352,63,42,201,not valid frame,not valid frame,181798,196087
1.86,9.25,8.41,2.24,8.89,0,352,63,42,201,not valid frame,not valid frame,181798,196087
1.87,8.68,9.59,2.28,7.86,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.88,8.33,8.38,2.38,9.8,0,355,63,0,201,not valid frame,not valid frame,181798,196123
1.89,8.44,8.43,2.29,8.42,0,354,63,0,201,not valid frame,not valid frame,181798,196111
1.9,8.56,8.29,2.32,8.44,0,352,63,0,201,not valid frame,not valid frame,181798,196087
1.91,8.47,8.61,2.26,8.17,0,355,63,42,201,not valid frame,not valid frame,181798,196123
1.91,8.36,8.41,2.29,8.61,0,355,63,42,201,not valid frame,not valid frame,181798,196123
1.92,8.43,8.51,2.23,8.38,0,355,63,0,201,not valid frame,not valid frame,181798,196123
1.93,8.33,8.27,2.22,8.52,0,354,63,0,201,not valid frame,not valid frame,181798,196111
1.94,8.45,8.38,2.28,8.37,0,354,63,0,201,not valid frame,not valid frame,181798,196111
1.95,8.68,8.43,2.21,8.31,0,355,63,0,201,not valid frame,not valid frame,181798,196123
1.96,8.63,8.89,2.28,8.29,0,356,63,42,201,not valid frame,not valid frame,181798,196135
1.96,8.8,8.51,2.3,8.83,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.97,8.64,8.76,2.21,8.66,0,353,63,42,201,not valid frame,not valid frame,181798,196099
1.98,9.54,9.36,2.19,8.86,0,355,63,0,201,not valid frame,not valid frame,181798,196123
1.99,8.65,8.8,2.21,8.52,0,357,63,0,201,not valid frame,not valid frame,181798,196147
2,8.6,8.58,2.28,9.45,0,354,63,0,201,not valid frame,not valid frame,181798,196111
2.01,8.69,8.68,2.34,8.73,0,355,63,0,201,not valid frame,not valid frame,181798,196123
2.02,8.64,8.64,2.32,8.74,0,355,63,0,201,not valid frame,not valid frame,181798,196123
2.03,8.73,8.58,2.32,8.64,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.04,8.8,8.84,2.27,8.57,0,355,63,0,201,not valid frame,not valid frame,181798,196123
2.04,8.46,8.8,2.25,8.63,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.05,8.43,8.5,2.3,8.94,0,355,63,42,201,not valid frame,not valid frame,181798,196123
2.06,8.33,8.29,2.23,8.46,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.07,9.03,8.34,2.2,8.55,0,355,63,0,201,not valid frame,not valid frame,181798,196123
2.08,8.5,9.02,2.21,8.05,0,353,63,0,201,not valid frame,not valid frame,181798,196099
2.09,8.68,8.64,2.23,9.09,0,356,63,0,201,not valid frame,not valid frame,181798,196135
2.1,8.53,8.61,2.28,9,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.1,8.75,8.43,2.22,8.26,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.11,8.73,8.71,2.23,9.09,0,354,63,42,201,not valid frame,not valid frame,181798,196111
2.12,8.79,8.88,2.21,8.12,0,355,63,0,201,not valid frame,not valid frame,181798,196123
2.13,8.6,8.7,2.3,9.16,0,353,63,42,201,not valid frame,not valid frame,181798,196099
2.14,9.71,8.78,2.28,8.36,0,353,63,42,201,not valid frame,not valid frame,181798,196099
